10;0.643298;0.028737
20;2.775583;0.070201
30;8.492194;0.179811
40;12.669733;0.31118
50;4.436583;0.357981
60;1.202438;0.502487
70;2.017748;0.869499
80;2.12079;0.951605
90;1.679883;1.316566
100;2.117917;0.9709
