100;41.806587;1.453272
200;49.63085;4.347087
300;78.703255;2.031295
400;210.05064;1.166723
500;372.95535;1.658535
600;852.3045;0.802584
700;795.05835;0.985679
800;1178.6133;1.239796
900;1809.9272;1.743105
1000;2323.978;1.917169
